shot_id,caption,start_time,end_time
shot_416,"화면 왼편에는 기택이 어두운색 상의를 입고 옆을 향해 시선을 두며 앉아 있다. 그 옆 중앙에는 충숙이 줄무늬 상의를 입고 마찬가지로 옆을 바라보고 있으며, 입술은 살짝 아래로 처져 있다. 오른쪽에는 한 사람의 뒷모습과 어깨가 보이며, 얼굴은 보이지 않는다. 전체적으로 어두운 공간에서 인물들에게만 희미한 빛이 비치며 차분한 분위기를 연출한다.",00:58:29.529,00:58:36.786
shot_417,"어두운 실내에서 기정의 옆모습이 화면 오른쪽에 보이며 왼쪽을 향하고 있다. 기정은 길고 어두운 머리카락을 늘어뜨리고 있고 입술은 살짝 벌어져 있다. 화면 왼쪽 하단에는 짧은 어두운 머리를 한 남성의 뒷모습이 일부 보이며, 그 역시 기정과 같은 방향을 바라보고 있다. 전반적으로 어두운 분위기이며, 배경에는 흐릿한 형태의 가구가 놓여 있다.",00:58:36.786,00:58:51.926
shot_418,"어두운 실내에서 기택이 정면을 바라보며 미소를 짓고 있다. 그는 회색 반팔 티셔츠를 입고 있으며, 그의 오른쪽 어깨까지 화면에 담겨 있다. 화면 우측에서는 기정이 고개를 숙인 채 오른손으로 작은 유리병을 들고 있다. 전체적으로 어두운 조명 아래 두 사람이 나란히 앉아 있는 모습이다.",00:58:51.926,00:59:17.202
shot_419,"어두운 실내 공간에서 네 명의 사람이 낮은 탁자를 중심으로 둘러앉아 있다.
탁자 왼쪽에는 한 남성이 팔꿈치를 테이블에 대고 턱을 괸 채 앉아있고, 기택과 충숙은 탁자를 마주보고 앉아있다.
기정은 바닥에 앉아 천장을 올려다보고 있으며, 탁자 위에는 먹다 남은 음식물과 빈 병들이 어지럽게 놓여있다.
전반적으로 조명이 어둡고, 뒤편으로는 넓은 실내 공간과 현대적인 디자인의 가구들이 보인다.",00:59:17.202,00:59:31.549
shot_420,"어두운 실내 공간에서 세 사람이 함께 있다. 왼쪽의 한 남성은 고개를 숙여 아래를 보고 있으며, 중앙의 한 여성은 소파에 누워 천장을 바라보고 있다. 오른쪽의 기택은 유리잔을 들고 왼쪽을 응시하고 있고, 그의 앞 테이블에는 어두운 색상의 병이 놓여 있다.",00:59:31.549,01:00:30.274
shot_421,"화면 중앙에 기정이 회색 상의를 입고 옆으로 누워있고, 화면 오른쪽에는 기택이 앉아 정면을 응시하고 있다.
기정은 왼손에 병을 든 채 머리를 왼쪽으로 돌리고 있으며, 기택은 어두운 회색 긴팔 상의를 입고 있다.
이들이 있는 곳은 어두운 실내 공간으로 보이며, 전면에 놓인 탁자 위에는 여러 개의 병이 놓여 있다.
화면 왼쪽 가장자리에는 한 사람의 상체가 일부 보인다.",01:00:30.274,01:00:36.739
shot_422,"세 남성이 실내에서 커다란 창문을 통해 밖을 응시하고 있다.
창밖으로는 비가 내리는 듯한 어두운 풍경 속에 무성한 나무와 푸른 잔디가 펼쳐진 정원이 보인다.
이들은 창문 앞 긴 탁자에 앉아 있으며, 탁자 위에는 여러 병의 술과 잔, 그리고 음식물들이 놓여 있다.
왼쪽 남성은 줄무늬 셔츠를, 가운데 남성은 밝은색 셔츠를, 오른쪽 남성은 옅은 갈색 셔츠를 입고 있다.",01:00:36.739,01:00:38.115
shot_423,"넓은 통유리창이 있는 실내에서 네 사람이 긴 테이블에 앉아 있다.
그중 세 사람은 창밖을 바라보고 있으며, 테이블 위에는 술병 여러 개와 음식 접시들이 놓여 있다.
창밖으로는 빗줄기가 세차게 내리는 가운데 짙푸른 숲과 넓은 잔디밭이 펼쳐져 있다.
실내는 비교적 어두운 반면, 창밖 풍경은 빗물에 젖어 밝게 빛나면서 뚜렷한 대비를 이룬다.",01:00:38.115,01:00:39.450
shot_424,"넓은 통유리창을 통해 어둑한 외부 풍경이 보이는 실내 공간에 세 사람이 식탁 주변에 앉아 있다.
창밖으로는 푸른 잔디와 정돈된 나무들이 보이며, 전반적으로 어두운 분위기이다.
화면 왼쪽에 두 사람은 뒷모습을 보이며 앉아 있고, 오른쪽에 앉은 한 남성은 몸을 살짝 돌려 입을 벌린 채 다른 이들을 향해 얼굴을 보이고 있다.
식탁 위에는 여러 병의 음료와 접시에 담긴 음식물들이 놓여 있다.",01:00:39.450,01:00:42.953
shot_425,"갈색 티셔츠를 입은 기우가 탁자에 앉아 왼손으로 턱을 괸 채 입을 살짝 벌리고 있다. 그의 오른쪽 뒤편으로는 한 여성이 소파에 기댄 듯한 자세로 투명한 유리병을 입에 대고 있다. 탁자 위에는 어두운 갈색의 술병과 유리잔이 놓여 있으며, 옆에는 회색 티셔츠를 입은 한 남성의 어깨가 보인다. 전체적으로 어두운 조명의 실내 공간에서 여러 사람이 모여 있는 모습이다.",01:00:42.953,01:01:09.271
shot_426,"어두운 실내 공간에서 기우가 갈색 반팔 티셔츠를 입고 화면 오른쪽을 바라보고 있다.
그는 입을 살짝 벌리고 있으며, 오른손은 테이블에 얹고 왼손은 살짝 들어 올린 자세이다.
화면 오른편에는 흐릿하게 보이는 한 사람이 누워 있는 모습이 보인다.
기우의 옆에는 어두운색 병이 놓여 있고, 전체적으로 어두운 조명이 장면을 감싸고 있다.",01:01:09.271,01:01:32.044
shot_427,"어두운 실내에서 기택과 충숙 두 사람이 테이블을 사이에 두고 마주 보고 앉아 있다. 기택은 눈을 감고 고개를 약간 숙이고 있으며, 충숙은 입을 살짝 벌린 채 기택 쪽을 바라보고 있다. 충숙의 손이 테이블 위에 놓인 갈색 병 근처에 보인다. 테이블 위에는 여러 병과 유리잔이 놓여 있다.",01:01:32.044,01:02:18.423
shot_428,"어두운 실내 공간에서 충숙이 정면을 응시하고 있으며, 한 남성의 뒷모습이 충숙을 향하고 있다. 한 남성은 충숙의 왼쪽 어깨에 오른손을 올리고 있다. 충숙은 짧은 머리에 줄무늬 상의를 입고 진지한 표정을 짓고 있다. 오른쪽에는 술병과 잔, 접시가 놓인 테이블이 보이며, 왼쪽 배경은 어둡고 푸른빛이 도는 식물들로 채워져 있다.",01:02:18.423,01:02:20.801
shot_429,"기정이 어두운 실내에서 회색 상의를 입고 옆으로 누워 있다.
길고 어두운 갈색 머리카락이 바닥에 닿아 있으며, 눈을 감은 듯한 모습이다.
주변에는 흐릿하게 보이는 유리병과 붉은색 봉투가 놓여 있다.
전체적으로 어둡고 정적인 분위기의 장면이다.",01:02:20.801,01:02:24.638
shot_430,"기택과 충숙이 나란히 앉아 서로를 마주 보며 웃고 있다.
기택은 오른팔을 뻗어 충숙의 왼팔을 잡고 있으며, 입을 벌리고 있다.
충숙은 눈을 감고 입을 크게 벌려 웃는 모습이다.
오른쪽에는 병과 유리잔이 놓인 테이블이 보이며, 전반적으로 어두운 조명 아래에 있다.",01:02:24.638,01:02:47.994
shot_431,"""기정""이라는 이름의 여성이 실내 소파에 기대어 앉아 있다.
그녀는 두 손으로 붉은색과 흰색이 섞인 봉투를 들고 있으며, 입을 살짝 벌린 채 정면을 향하고 있다.
기정의 옆 소파 위에는 투명한 유리병과 함께 작은 부스러기들이 놓여 있다.
어두운 실내 공간으로 보이는 이곳의 오른쪽에는 회색 셔츠를 입은 한 남성의 옆모습이 부분적으로 보인다.",01:02:47.994,01:02:53.917
shot_432,"어두운 실내 공간에서 네 명의 사람들이 소파와 테이블 주변에 모여 앉아 있다. 왼편 소파에 앉은 한 여성은 테이블에 손을 짚고 있으며, 그 뒤로 비스듬히 누워 있는 또 다른 한 여성은 흰 물체를 들고 있다. 오른편 소파에는 한 남성이 앉아 붉은색 물체를 들고 있고, 그 옆에는 다른 한 남성이 앉아 있다. 넓은 나무 테이블 위에는 병과 컵들이 놓여 있으며, 주변 바닥에는 흩어진 물체들이 보인다.",01:02:53.917,01:03:05.637
shot_433,"어두운 벽에 설치된 디지털 디스플레이 화면이 보인다. 화면 왼쪽에는 여러 메뉴 목록이 표시되어 있고, 오른쪽에는 후드티를 입고 안경을 쓴 한 인물의 모습이 나타나 있다. 이 인물은 입을 벌리고 눈을 감거나 찡그린 듯한 표정을 짓고 있으며, 화면은 전반적으로 푸른빛이 돈다. 인물의 얼굴 주변에는 특정 표시가 있고, 화면 하단에는 세 개의 원형 아이콘과 오른쪽에는 볼륨 조절 바가 표시되어 있다.",01:03:05.637,01:03:09.266
shot_434,"어두운 실내 공간에 충숙과 기우, 그리고 한 사람이 서 있다.
오른쪽에 위치한 충숙은 옆모습으로 왼쪽을 바라보고 있으며, 회색 줄무늬 티셔츠를 입고 있다.
왼편의 기우는 입을 살짝 벌린 채 정면을 향하고 있으며, 그 뒤편으로는 한 사람이 어렴풋이 보인다.
배경에는 어두운 창문 밖 풍경과 실내 식물, 희미하게 빛나는 조명이 자리하고 있다.",01:03:09.266,01:03:13.311
shot_435,"어두운 실내에서 한 사람이 벽에 설치된 스크린을 바라보고 있다.
스크린에는 안경을 쓴 한 사람의 얼굴이 크게 나타나 있으며, 그 위에는 'Unknown'이라는 텍스트가 보인다.
스크린 위쪽 벽에는 작은 강아지 사진 두 장이 걸려 있고, 스크린 아래에는 푸른색 불빛이 켜진 제어판들이 있다.
화면을 바라보는 사람의 뒷모습 일부가 어깨와 함께 흐릿하게 포착되었다.",01:03:13.311,01:03:16.022
shot_436,"충숙이 화면 중앙에서 짧은 머리에 줄무늬 티셔츠를 입고 눈을 크게 뜬 채 정면을 응시하고 있다. 그녀의 뒤편 왼쪽에는 입을 벌리고 있는 한 남성과 그 뒤에 기택이 보인다. 오른쪽 멀리에는 흐릿한 형태의 한 사람이 작게 나타나 있다. 전반적으로 어두운 실내 환경이며, 충숙의 얼굴은 비교적 밝게 조명되어 있다.",01:03:16.022,01:03:19.609
shot_437,"중앙에는 벽에 설치된 직사각형 화면이 보이며, 화면 안에는 얼굴이 확대된 문광의 모습이 나타나 있다. 문광은 안경을 쓰고 입을 크게 벌린 채 화면 밖을 응시하고 있으며, 그 뒤 배경은 어둡고 녹색을 띠고 있다. 화면 왼쪽에는 '우리집 현관', '세대 통화' 등의 메뉴 목록이 세로로 배열되어 있고, 하단에는 통화 관련 아이콘들이 표시되어 있다. 화면 왼편으로는 한 사람의 어깨와 등 일부가 흐릿하게 포착되어 화면을 향한 채 보인다.",01:03:19.609,01:03:23.905
shot_438,"충숙이 화면 중앙에서 정면을 응시하고 있다. 그녀는 짧은 어두운 머리를 하고 있으며, 얼굴에는 푸른빛이 감돈다. 배경은 어둡고 흐릿하며, 왼쪽에는 흐릿한 한 사람의 얼굴이 부분적으로 보인다. 전체적으로 어두운 공간 속에서 희미한 불빛들이 배경 곳곳에 흐릿하게 존재한다.",01:03:23.905,01:03:25.490
shot_439,"어두운 실내 공간에서 한 사람이 벽에 부착된 스크린을 바라보고 있다. 스크린에는 안경을 쓴 문광의 얼굴이 크게 비치고 있으며, 문광은 입을 벌려 치아를 드러내고 있다. 스크린의 왼쪽에는 '우리집 현관', '세대통화' 등 여러 메뉴가 나열되어 있고, 하단에는 통화 관련 아이콘들이 보인다. 스크린 속 문광의 얼굴은 환하게 빛나고 있으며, 배경의 벽은 갈색 톤의 거친 질감을 가지고 있다.",01:03:25.490,01:03:29.494
shot_440,"어두운 배경 속에서 춘숙의 얼굴이 클로즈업되어 정면을 바라보고 있다.
춘숙은 이마에 주름이 잡혀 있고 입이 살짝 벌어져 있으며, 푸른빛 조명을 받고 있다.
그녀는 파란색 줄무늬 상의를 입고 있으며, 왼쪽 뒤편으로는 흐릿하게 한 사람의 형체가 보인다.
전반적으로 어두운 장소에 여러 사람들의 실루엣이 희미하게 뒤섞여 있는 모습이다.",01:03:29.494,01:03:34.416
shot_441,"한 사람이 어두운 실내에서 화면을 응시하고 있다.
화면 속에는 안경을 쓴 문광의 얼굴이 보이며, 문광은 입을 벌린 채 정면을 바라보고 있다.
화면 왼쪽에는 '우리집현관', '세대통화' 등 메뉴 목록이 있고, 하단에는 전화, 문 모양 아이콘 등이 표시되어 있다.
화면에서 나오는 푸른빛이 주위를 비추고 있다.",01:03:34.416,01:03:44.676
shot_442,"화면 중앙에는 짧은 머리의 충숙이 정면을 바라보고 있다. 충숙은 눈썹을 찌푸린 채 입을 살짝 벌리고 있으며, 밝은 색의 줄무늬 상의를 입고 있다. 배경은 어둡고 흐릿하며, 왼쪽에는 초점이 맞지 않는 한 사람이 서 있다. 전체적으로 어두운 조명 아래, 충숙의 얼굴이 부분적으로 밝게 비춰지고 있다.",01:03:44.676,01:03:49.222
shot_443,"어두운 벽에 설치된 스마트 홈 패널이 켜져 있으며, 화면 중앙에는 한 여성의 얼굴이 나타나 있다. 여성은 안경을 쓰고 후드티를 입은 채 정면을 바라보고 있으며, 이름은 '문광'으로 표시되어 있다. 화면 좌측에는 '우리집현관', '세대통화' 등의 메뉴 목록이 보이고, 우측에는 볼륨 조절 바가 위치해 있다. 하단에는 통화, 영상 통화 등의 기능을 나타내는 아이콘들이 원형 버튼 안에 표시되어 있다.",01:03:49.222,01:03:54.185
shot_444,"충숙이 화면 중앙에 클로즈업된 채 정면을 응시하고 있다. 그녀는 짧은 어두운색 머리를 하고 있으며, 입을 다문 채 눈썹을 살짝 찌푸리고 있는 모습이다. 어두운 배경에는 희미하게 빛나는 여러 물체들이 보이며, 화면 왼쪽에는 두 사람이 흐릿하게 서 있다. 전체적으로 어두운 조명 아래 고요한 분위기를 연출하고 있다.",01:03:54.185,01:03:57.355
shot_445,"어두운 공간에 설치된 홈 네트워크 시스템 또는 인터폰 화면이 보인다. 화면 왼쪽에는 '우리집현관', '세대통화', '경비실' 등의 메뉴 항목이 나열되어 있다. 화면 중앙에는 안경을 쓰고 후드티를 입은 한 사람이 정면을 바라보며 입을 벌리고 있는 모습이 비치고 있다. 영상 속 인물은 푸르스름한 빛을 받고 있으며, 전체적으로 어두운 배경과 대조된다.",01:03:57.355,01:04:13.705
shot_446,"어두운 밤, 비가 내리거나 내린 듯한 외부 계단 위에서 한 인물이 서 있습니다. 이 인물은 어두운 후드 레인코트를 입고 오른쪽 벽을 향해 몸을 기울이고 있으며, 벽에는 흰색 직사각형 모양의 장치가 보입니다. 계단은 물기에 젖은 듯 빛을 반사하고 있으며, 왼쪽으로는 세로살이 있는 나무 문이 위치해 있습니다. 전체적인 장면은 어둡고 조명이 약한 건물 외벽의 일부를 보여줍니다.",01:04:13.705,01:04:21.170
shot_447,"어두운 배경 속에서 'KOCOM' 로고가 있는 디지털 디스플레이가 화면을 비추고 있다. 디스플레이 화면 중앙에는 안경을 쓰고 후드를 쓴 문광의 얼굴이 영상으로 나타나 있다. 화면 왼쪽에는 '우리집현관', '세대통화', '경비실' 등의 메뉴 목록이 세로로 정렬되어 있다. 문광의 얼굴은 영상 속 빛으로 인해 안경에 반사광이 비치며, 화면 하단에는 여러 제어 아이콘이 보인다.",01:04:21.170,01:04:26.342
shot_448,"어두운 실내 공간에서 기우, 기택, 기정 세 인물이 함께 있는 모습이다. 화면 왼편의 기우는 정면을 향해 입을 살짝 벌리고 있으며, 그의 옆에 있는 기택은 고개를 숙인 채 아래를 바라보고 있다. 화면 오른편에는 다른 기택 한 명의 뒷모습이 보이며, 그 뒤쪽 배경에는 기정이 왼쪽을 응시하고 있다. 전반적으로 어두운 조명 아래, 인물들은 편안한 옷차림을 하고 있다.",01:04:26.342,01:04:33.683
shot_449,"한 인물이 카메라를 등지고 서서 거울을 바라보고 있다. 거울 속에는 안경을 쓴 문광의 얼굴이 비친다. 문광은 입을 벌려 활짝 웃고 있으며, 머리에는 천이 덮여 있다. 전체적으로 어두운 실내 배경이며, 문광의 얼굴 부분이 비교적 밝게 빛나고 있다.",01:04:33.683,01:04:45.153
shot_450,"어두운 밤, 현대적인 디자인의 넓은 주택 내부가 어둑하게 조명되어 있습니다.
화면 왼편 계단 옆에는 기택이 벽을 향해 서 있고, 가운데에는 기우와 기정이 식물 근처에 서 있습니다.
오른편에서는 연교와 다혜가 안쪽 공간으로 향해 걸어가고 있으며, 멀리 보이는 식탁과 의자들이 있습니다.
큰 창밖으로는 비가 내리는 풍경과 초록색 나무들이 보이며, 거실의 낮은 테이블 위에는 여러 물건들이 놓여 있습니다.",01:04:45.153,01:04:49.824
shot_451,"충숙이 실내에서 화면 중앙에 서 있다. 그녀는 짧은 머리를 하고 있으며, 미간을 찌푸린 채 얼굴은 오른쪽을 향하고 입이 살짝 벌어져 있다. 회색 줄무늬 반소매 상의를 입고 있다. 배경에는 어두운 벽에 여러 액자가 걸려 있으며, 전체적으로 어두운 조명 아래 희미하게 빛나는 조명이 보인다.",01:04:49.824,01:05:02.670
shot_452,"문광이 카메라를 향해 얼굴을 들고 있다.
그녀의 얼굴과 머리카락은 젖어 있으며, 안경을 쓴 채 입을 크게 벌려 치아를 드러내고 있다.
얼굴에는 붉은 자국들이 보이며, 어두운 색의 겉옷을 착용하고 있다.
배경은 전반적으로 어둡고, 오른쪽에는 여러 개의 접시와 찻잔이 놓인 흐릿한 진열장이 보인다.",01:05:02.670,01:05:19.478
shot_453,"어두운 배경에 검은색 물체가 화면 왼쪽에 크게 자리하고 있습니다.
물체에는 두 개의 흰색 연결부가 있는 케이블이 아래로 뻗어 있고, 표면에는 작은 물방울들이 맺혀 있습니다.
물체 주변과 뒤편으로는 푸른색 식물의 잎들이 부분적으로 보입니다.
전반적으로 어두운 조명 아래, 차분하고 어두운 분위기의 장면입니다.",01:05:19.478,01:05:23.816
shot_454,"어두운 실내 공간에서 여러 사람이 몸을 숨기거나 웅크리고 있는 모습이다. 왼쪽 계단 아래에는 기택과 기정이 어두운 곳에 웅크려 앉아 오른쪽을 주시하고 있다. 가운데에서는 한 남성이 커다란 식물 뒤에 몸을 숙인 채 숨어 있다. 오른쪽 멀리에는 밝은 공간에 식탁과 의자들이 놓여 있으며, 다른 한 사람이 그곳에 앉아 있는 모습이 보인다.",01:05:23.816,01:05:32.700
shot_455,"충숙이 측면을 바라보며 아래를 응시하고 있다. 그녀는 짧은 머리를 하고 줄무늬 옷을 입고 있으며, 입술이 살짝 벌어져 있다. 어둡고 흐릿한 배경에는 주황색 선 형태의 조명과 희미한 빛이 여러 곳에서 보인다. 전반적으로 어두운 실내 공간에서 인물은 전면에서 밝게 비춰지고 있다.",01:05:32.700,01:05:47.172
shot_456,"화면 왼쪽에는 뒤통수를 보이는 한 남성이 어두운 실내 공간에 서 있다. 남성 앞쪽으로는 어두운 색의 계단이나 단상이 보인다. 오른쪽 벽면에는 여러 색깔의 장식 띠와 작은 장식 트리가 놓여 있으며, 흐릿하게 또 다른 인물의 모습이 비친다. 전체적으로 어두운 조명 아래 차분하고 침침한 분위기가 감돈다.",01:05:47.172,01:06:04.898
shot_457,"어두운 실내를 배경으로 충숙의 얼굴이 화면 중앙에 크게 보인다.
충숙은 정면을 응시하며 눈을 크게 뜨고 입을 살짝 벌리고 있다.
그녀는 줄무늬 티셔츠 위에 어두운 색의 깃 있는 셔츠를 착용하고 있다.
주변은 전체적으로 어두운 녹색빛을 띠며 흐릿하게 처리되어 있다.",01:06:04.898,01:06:08.235
shot_458,"어두운 공간에 여러 유리병이 담긴 나무 찬장이 보이며, 한 사람의 흐릿한 상반신이 전경을 가리고 있습니다. 찬장 오른쪽으로는 한 손이 문틀을 잡고 있고, 왼쪽 벽의 좁은 틈새에는 회색 양말을 신은 발이 놓여 있습니다. 틈새 위쪽으로는 빨간색 크리스마스 장식과 'MERRY'라고 쓰인 가랜드가 걸려 있습니다. 장면은 전반적으로 어둡고, 빛이 제한적으로 비추는 모습을 하고 있습니다.",01:06:08.235,01:06:12.322
shot_459,"충숙은 어두운 공간에서 나무로 된 문이나 선반을 잡고 서 있다. 그녀는 양손으로 나무 프레임을 잡고 있으며, 고개를 살짝 들고 시선은 위쪽을 향하고 있다. 충숙의 눈은 크게 떠져 있고 입은 살짝 벌어져 있다. 그녀의 뒤편으로는 검은색 배경에 희미한 형상들이 비치는 유리문 같은 구조물이 보인다.",01:06:12.322,01:06:14.533
shot_460,충숙이 어두운색 상의를 입고 나무 프레임에 두 손을 짚고 있다. 그녀는 몸을 약간 숙인 채 고개를 오른쪽으로 기울이고 있다. 충숙의 왼쪽으로는 유리 선반 안에 담긴 여러 개의 유리병들이 흐릿하게 보인다. 전체적으로 어두운 조명 아래 차분한 분위기가 감돈다.,01:06:14.533,01:06:16.910
shot_461,"어두운 실내에서 한 사람의 손이 붉은색 나무 구조물 아래 틈새를 향하고 있다. 손은 짙은 색 긴 소매를 입고 있으며, 틈새로 얇고 긴 금속 물체를 밀어 넣거나 꺼내는 듯한 모습이다. 금속 물체의 끝부분은 틈새 밖으로 살짝 나와 있다. 바닥은 어두운 갈색 나무 재질로 보인다.",01:06:16.910,01:06:18.203
shot_462,"어두운 실내에서 한 사람의 뒷모습이 비스듬하게 보인다. 이 사람은 상체를 숙인 채 고개를 약간 숙이고 있다. 짧고 어두운 머리카락이 보이며, 왼쪽 귀 일부가 드러나 있다. 배경에는 붉은빛이 도는 갈색의 나무 재질 구조물과 희미하게 보이는 둥근 물체가 있다.",01:06:18.203,01:06:20.414
shot_463,"충숙은 왼쪽을 향한 옆모습을 보이며 입이 살짝 벌어져 있다. 그녀는 어두운색 상의를 입고 있으며, 몸은 오른쪽으로 약간 기울어져 있다. 배경 왼쪽에는 붉은색과 금색 공 모양 장식품이 달린 어두운 나무가 흐릿하게 보인다. 전체적인 장면은 어두운 조명 아래 실내 공간을 보여준다.",01:06:20.414,01:06:22.249
shot_464,"충숙은 정면을 바라보고 있으며, 그녀의 오른손이 앞에 있는 한 인물의 어깨에 얹혀 있다. 이 인물은 어두운색 옷을 입고 충숙에게 등을 보인 채 서 있다. 장면은 전체적으로 어두운 조명의 실내에서 펼쳐진다. 배경으로는 희미하게 선반 위에 놓인 여러 개의 병들이 보인다.",01:06:22.249,01:06:26.211
shot_465,"어두운 실내 공간에서 기우가 몸을 웅크린 채 벽 뒤에 숨어 있다.
그는 벽 모서리를 잡고 상체를 숙인 채 고개를 내밀고 있으며, 입을 살짝 벌리고 정면을 바라보고 있다.
거친 질감의 어두운 벽과 비스듬히 놓인 나무 난간 같은 구조물이 보인다.
이 장면은 전반적으로 어둡고 침침한 분위기를 띠고 있다.",01:06:26.211,01:06:28.046
shot_466,"전체적으로 어두운 실내에서 두 사람이 보인다. 오른쪽에 있는 한 사람은 등을 보인 채 어두운 옷을 입고 나무 선반을 향해 손을 뻗고 있다. 선반에는 붉은색 내용물과 흰색 덩어리가 담긴 유리병 여러 개와 투명한 초록색 내용물이 담긴 병들이 놓여 있다. 왼편에는 다른 한 사람의 머리와 어깨 일부가 흐릿하게 보이며, 그 옆 바닥에는 어두운 가방이 놓여 있다.",01:06:28.046,01:06:33.010
shot_467,어두운 녹색을 띠는 질감 있는 표면이 화면 대부분을 차지하고 있습니다. 표면 왼쪽 부분에는 희미한 갈색 세로 줄무늬들이 보입니다. 전반적으로 고르지 않고 불규칙한 질감이 나타납니다. 이미지 위아래에는 검은색 여백이 있습니다.,01:06:33.010,01:07:12.632
shot_468,어두운 복도 한가운데서 충숙이 카메라를 향해 서 있다. 그녀의 눈은 크게 뜨여 있고 입은 살짝 벌어져 있다. 충숙은 어두운 색의 겉옷 아래로 가로줄무늬 티셔츠를 입고 있다. 길고 어두운 복도에는 천장의 조명들이 희미하게 빛을 내고 있다.,01:07:12.632,01:07:16.261
shot_469,"어두운 지하 공간으로 보이는 곳에서 근세와 한 여성이 함께 있다.
근세는 검은색 긴팔 티셔츠와 바지를 입고 비스듬히 앉아 젖병을 들고 있으며, 한 여성이 그 옆에 앉아 근세를 바라보고 있다.
여성은 검은색 옷을 입고 길고 축축해 보이는 머리카락으로 얼굴이 일부 가려져 있다.
장면의 배경에는 낡은 파이프와 벽에 부착된 여러 개의 불빛이 켜진 제어판이 보인다.",01:07:16.261,01:07:24.311
shot_470,"충숙은 어둡고 좁은 복도에 서 있다. 그녀는 짧은 머리에 어두운 재킷과 줄무늬 티셔츠를 입고 있으며, 입을 벌린 채 얼굴을 찡그리고 있다. 복도 벽에는 길쭉한 형광등과 작은 원형 조명이 희미하게 빛나고 있으며, 전체적으로 어두운 녹색빛이 감돈다. 거친 질감의 벽면과 드리워진 그림자들이 이 공간을 음침하고 협소하게 보이게 한다.",01:07:24.311,01:07:30.692
shot_471,"어두운 공간에서 근세와 문광 두 사람이 보인다. 근세는 바닥에 누운 채 하얀 컵을 입에 대고 있다. 문광은 얼굴에 붉은 액체가 묻어 있고, 입을 크게 벌린 채 손을 얼굴 근처에 올리고 있다. 배경으로는 낡고 녹슨 파이프들이 보이며, 전반적으로 어둡고 칙칙한 분위기이다.",01:07:30.692,01:07:39.326
shot_472,"어둡고 좁은 복도에 충숙이 서 있다.
그녀는 입을 살짝 벌린 채 정면을 응시하고 있으며, 어두운 색 상의 안에 줄무늬 티셔츠를 입고 있다.
복도의 벽면은 거칠고 얼룩져 있으며, 드문드문 설치된 형광등 조명이 주변을 비추고 있다.",01:07:39.326,01:07:43.288
shot_473,"어두운 공간에서 근세와 문광 두 사람이 함께 앉아 있다. 근세는 검은색 상의를 입고 하얀색 젖병을 입에 대고 마시고 있으며, 시선은 오른쪽을 향하고 있다. 문광은 안경을 착용하고 있으며, 얼굴에 얼룩이 있고 입술 주위에 붉은 흔적이 보인다. 그녀는 붉은색 스카프를 목에 두르고 앞쪽을 응시하고 있으며, 배경에는 복잡한 배관 구조물이 희미하게 보인다.",01:07:43.288,01:07:47.375
shot_474,"어두운 복도에 서 있는 충숙이 정면을 응시하고 있다.
충숙은 줄무늬 티셔츠 위에 어두운색 상의를 입고 있다.
천장에는 형광등이 설치되어 있어 복도의 거친 벽면을 부분적으로 비추고 있다.
복도는 길고 좁으며, 전반적으로 어둡고 차분한 분위기이다.",01:07:47.375,01:07:49.753
shot_475,"어두운 실내 공간에 근세와 문광 두 사람이 있다. 근세는 상체를 일으킨 채 손에 든 병을 입에 대고 무언가를 마시고 있다. 문광은 안경을 착용한 채 얼굴과 옷에 붉은 얼룩이 있으며, 입을 벌리고 정면을 응시하고 있다. 뒤편에는 파이프가 보이고, 전체적으로 어둡고 침침한 분위기이다.",01:07:49.753,01:07:56.509
shot_476,"세 사람이 어두운 통로와 같은 공간에 모여 있다.
가운데 서 있는 기정은 입을 벌린 채 정면을 응시하고 있고, 기우는 고개를 숙인 채 입을 벌리고 있다.
기택은 이들 뒤쪽에서 상체가 부분적으로만 보이며, 기정의 머리카락과 기우의 얼굴에는 물기가 묻어 있는 것처럼 보인다.
주변 벽에는 배관과 전선들이 복잡하게 얽혀 있으며, 오른쪽 벽면에는 노란빛을 내는 조명 기구가 달려 있다.",01:07:56.509,01:08:03.141
shot_477,"근세는 검은색 긴팔 상의를 입고 초록빛이 도는 병을 입에 대고 마시는 중입니다. 오른쪽에는 안경을 쓴 문광이 얼굴을 찡그린 채 붉은색과 은색의 전지가위를 오른손에 들고 있습니다. 문광의 왼쪽 뺨에는 붉은 얼룩이 보이며, 두 사람 모두 어두운 배경 속에 있습니다. 주변 환경은 어둑하고 희미한 조명 아래에 있습니다.",01:08:03.141,01:08:09.147
shot_478,"충숙이 어두운 복도에 서 있는 모습이다. 그녀는 눈을 감거나 아래를 향하고 있으며, 입은 살짝 벌어져 있다. 어두운색의 겉옷 안에 밝은색 상의를 입고 있다. 배경에는 희미한 조명과 거친 벽면이 보이며, 전체적으로 어두운 분위기이다.",01:08:09.147,01:08:12.025
shot_479,"한 남성이 투명한 병을 들어 입에 대고 음료를 마시고 있다.
그의 옆에는 문광이 얼굴에 붉은 자국과 얼룩이 진 채 안경을 쓰고 있다.
문광의 머리는 젖어 있으며, 고개를 살짝 들고 입술은 약간 벌어져 있다.
전반적으로 어두운 공간에서 두 인물이 근접한 상태로 배치되어 있으며, 문광의 얼굴이 밝게 비추어지고 있다.",01:08:12.025,01:08:20.408
