shot_id,caption,stt_text,audio_tags,start_time,end_time
shot_371,"방 안에서 기정은 의자에 앉아 다리를 꼬고 오른손으로 휴대폰을 귀에 댄 채 입을 벌리고 위쪽을 바라보고 있다. 그녀의 뒤편에는 기택이 서서 약간 왼쪽을 향하고 있다. 방 왼쪽에는 옷들이 걸린 행거와 이불이 차곡차곡 쌓여 있으며, 오른쪽에는 다양한 화장품들이 놓인 하얀색 화장대가 보인다. 물건들로 채워진 실내 공간에서 두 사람이 각자의 행동을 하고 있는 모습이다.","네, 네. 전현 저거 사기를 쳤어도 대사관련인데, 전현이. 뭐, 이 돈 참 좋지. 나 닮았어. 얘기 들어보니까 완전 회원죄라고 하던데. 어, 근데 지금 전화 주신 분께서 기존 회원이 아니시잖아요, 그쵸? 네, 네. 그럼 어떻게 해야 되는 거죠? 아, 뭐. 어, 몇 가지 서류줄을 좀 준비해 주시면 되는데. 아, 혹시 지금 메모가 가능하실지. 가족관계증명서. 신분증 사본. 소득확인용으로 소득증빙서류. 바로 열고 토지대장 등. 토지대장이요? 아, 예.","Speech, Female speech, woman speaking",00:50:14.662,00:50:26.800
shot_372,"연교는 주방 카운터에 기대어 서서 휴대폰으로 통화를 하고 있다. 그녀는 오른손에 휴대폰을 들고 귀에 대고 있으며, 왼손에는 펜을 쥐고 필기를 준비하는 모습이다. 투명한 비닐 장갑을 낀 채 앞치마를 두르고 있으며, 뒤편으로는 다양한 조리 도구들과 식기들이 정돈되어 있다. 넓은 창문 너머로 푸른 나무들이 보이고, 실내에는 긴 식탁과 여러 개의 의자들이 놓여 있다.","아, 얘기 들어보니까 완전 회원제라고 하던데. 어, 근데 지금 전화 주신 분께서 기존 회원이 아니시잖아요, 그쵸? 네네. 그럼 어떻게 해야 되는 거죠? 아, 뭐. 어, 몇 가지 서류줄을 좀 준비해 주시면 되는데. 아, 혹시 지금 메모가 가능하실지. 가족관계증명서, 신분증 사볼, 소득확인용으로 소득증빙서류, 바로 열고 토지대장 등. 토지대장이요? 아, 예. 복숭아 타. 케빈쌤들 많이 드세요. 예.","Speech, Music",00:50:26.800,00:50:40.396
shot_373,"충숙이 실내 공간에서 카메라를 향해 서 있다. 그녀는 짧은 갈색 머리에 연회색과 어두운 색이 배색된 상의를 입고 있다. 왼손에는 잘린 빨간색, 노란색, 연분홍색 과일들이 담긴 흰색 접시를 들고 있다. 배경은 어둡게 처리되어 있으며, 실내 조명 불빛이 희미하게 보인다.","기존 회원이 아니시잖아요, 그쵸? 네네. 그럼 어떻게 해야 되는 거죠? 아 뭐... 어, 몇 가지 서류줄을 좀 준비해 주시면 되는데 아, 혹시 지금 메모가 가능하실지... 가족관계증명서, 신분증 사본, 소득확인용으로 소득증빙서류, 가로열고 토지대장 등. 토지대장이요? 아, 예. 아, 복숭아다. 케빈쌤도 많이 드세요. 예. 아줌마, 그 문 앞에 놓고 가요, 앞으로. 놓고만 해주시고. 네. 수업 중에 절대 들어오지 마요. 네.","Music, Opera",00:50:40.396,00:50:48.071
shot_374,"배경에는 책으로 가득 찬 큰 책장이 보이며, 세 사람이 실내 공간에 함께 있다.
총숙은 오른쪽에 서서 접시에 담긴 과일이나 디저트 같은 것을 들고 왼쪽을 바라보고 있다.
테이블에 앉아 있는 기우는 총숙을 올려다보고 있고, 한 여성은 입을 벌린 채 손에 든 음식을 먹고 있다.
테이블 위에는 공책과 필기도구, 그리고 그릇에 담긴 과일들이 놓여 있다.","가족관계 증명서, 신분증 사본, 소득확인용으로 소득증빙서류, 바로 열고 토지대장 등. 토지대장이요? 아, 예. 복숭아다. 케빈쌤들 많이 드세요. 네. 아줌마, 그 문 앞에 놓고 가요, 앞으로. 놓고만 해주시고. 네. 수업 중에 절대 들어오지 마요. 네. 어, 아빠다!","Music, Speech",00:50:48.071,00:50:56.829
shot_375,"한 사람이 등을 돌린 채 썰린 과일이 담긴 접시를 들고 화면 중앙의 놀이 텐트를 향해 서 있다. 텐트 안에는 기정이 고개를 들어 앞을 바라보고 있으며, 그 옆에 앉은 한 아이는 아래를 보고 있다. 주변에는 여러 장난감과 책, 액자가 놓인 선반과 푸른색 갓의 스탠드 조명이 보인다. 실내 공간은 아늑한 조명 아래 비교적 정돈된 모습이다.","아줌마, 문 앞에 놓고 가요. 앞으로. 놓고만 해주시고. 네. 수업 중에 절대 들어오지 마요. 네. 어, 아빠다.","Music, Speech",00:50:56.829,00:51:13.221
shot_376,"한 손이 여러 장의 그림을 들고 있고, 다른 한 손은 오렌지색 크레용으로 그림을 색칠하고 있다. 테이블 위에는 다양한 색깔로 가득 찬 그림들이 펼쳐져 있으며, 잘린 과일이 담긴 접시도 함께 놓여 있다. 배경으로는 여러 장난감들이 놓여 있는 패턴 있는 러그가 보인다. 이 장면은 실내에서 그림 그리기 활동이 이루어지고 있는 모습을 보여준다.","아, 복숭아다. 케빈 쌤도 많이 드세요. 예. 아줌마, 곧 문 앞에 놓고 가요. 앞으로. 놓고만 해주시고. 네. 수업 중에 절대 들어오지 마요. 네. 어, 아빠다. 아빠. 아들. 무성기. 무성기야? 무성기.","Music, Opera",00:51:13.221,00:51:18.101
shot_377,화면 왼쪽에는 흐릿하게 보이는 한 사람이 팔을 위로 올린 채 빠르게 움직이고 있습니다. 이 사람은 연한 파란색 상의를 입고 있습니다. 사람 뒤편으로는 어두운 공간에 작은 테이블 램프가 켜져 주변을 은은하게 밝히고 있습니다. 이미지의 오른쪽 대부분은 수평 방향의 결이 돋보이는 황갈색 벽면이 차지하고 있습니다.,"아줌마, 곧 문 앞에 놓고 가요. 앞으로. 놓고만 해주시고. 네. 수업 중에 절대 들어오지 마요. 네. 어? 아빠다! 아빠! 아들! 아빠! 아빠! 아들! 무선기야! 무선기야! 무선기! 너무 쉽게 아빠가 무선기가 좋아. 다송이 너 수업 중에 나오면 어떡해?","Thunk, Music",00:51:18.101,00:51:24.816
shot_378,"넓은 실내 공간에서 한 남성이 몸을 숙여 두 팔을 앞으로 내밀고 있고, 한 아이는 그를 향해 양팔을 약간 벌린 채 달려오고 있다. 그 뒤편으로는 여러 개의 상자를 쌓아 들고 있는 다른 남성이 보인다. 실내에는 나무 바닥과 현대적인 디자인의 가구들이 배치되어 있으며, 창밖으로는 어두운 야외 풍경이 드러난다. 층이 다른 공간과 실내 식물, 조명등도 보인다.",. . . . . . . . . . . . . . . . . . . . . . . . . . .,"Speech, Clapping",00:51:24.816,00:51:29.237
shot_379,"실내 공간에서 세 사람이 움직이고 있습니다.
어두운 정장 재킷을 입은 한 남성은 검은색 가방을 메고 있으며, 가방에서는 갈색 손잡이의 도구가 보입니다.
이 남성은 앞에 있는 한 여성의 등 쪽에 손을 댄 듯한 자세를 취하고 있으며, 여성은 검은색 상의를 입고 머리를 오른쪽으로 약간 돌린 채 걷고 있습니다.
화면 오른쪽 끝에는 밝은색 바지를 입은 다른 한 남성의 하반신이 보입니다.",". . . . . . . . . . . . . . . . . . . . . . . . . . . 서민위원제도 그렇고 아니 그러면 빨래를 사람 별로 다 따로따로 돌리란 말이야? 참나 그게 아니라 반지하 냄새야 이 집을 떠나야 냄새가 없어진다고 자자자자 아무튼 우리가 이런 고민을 하고 있는 거 자체가 얼마나 행복한 고민이냐 이 말이지 그쵸 그쵸 아니 그 경비원 한 명만 뽑아도 말이야 그 대졸자, 산현재 500명씩이나 몰려드는 이 시대에 우리는 온 식구가 전원 취합했잖아 맞습니다 아버지 우리 네 명 월급을 다 합쳐봐 매달 그 집에서 넘어오는 우리 집으로 넘어오는 돈이 이게 장난이 아니야 미디어심 박 사장님께 이 자리 열 필요 감사의 기도를 드리고 그리고 민혁이 기우 이놈이 친구 하나는 기가 막힌 놈을 줘가지고 그 놈 덕분에 우리가 이렇게 줄줄이 이 씨X 꼭 한 잔만 나...","Speech, Music",00:51:29.237,00:51:36.994
shot_380,"어두운 실내 공간에서 여러 사람이 서 있거나 움직이는 모습이다.
중앙에는 푸른색 잠옷을 입은 아이가 맨발로 열려 있는 냉장고 쪽을 향해 걷고 있다.
오른쪽 앞에는 등 뒤를 보인 한 남성이 서 있고, 그 옆에는 역시 뒤를 보인 한 여성이 서 있다.
왼쪽에는 주방으로 보이는 공간이 있으며, 또 다른 한 남성이 그쪽을 향해 서 있다.","아! 아들! 무상계야! 무상계야! 무상계! 무상계! 으음, 이놈의 새끼야. 아빠가 무서워. 무상계가 좋아. 다송이 너 수업 중에 나오면 어떡해? 저기, 저기. 바쁜데, 시간도 없는데, 언제 이렇게 다 잤어? 아니야, 아니야. 어? 어? 왜, 왜? 왜 그래? 왜 이래 또? 다송이, 그만. 어? 똑같다. 둘이 냄새가 똑같아. 뭔 소리야? 빨리 올라가기나 해. 제시카 쌤 기다렸어요. 제시카 쌤한테도 비슷한 냄새가 나는데? 아니, 그럼. 우리가 비누를 제각각 다른 걸로 써야 하나? 아, 무슨. 저희 빨래 세제도 각자 다른 형으로 해야 되지 않을까요? 서민 위원제도 그렇고. 아니, 그러면 빨래를 사람 별로 다 따로따로 돌리란 말이야? 참나. 그게 아니라. 반지하 냄새야. 이 집을 떠나야 냄새가 없어진다고. 아, 자, 자, 자. 아무튼 우리가 이런 고민을 하고 있는 거 자체가 얼마나 행복한 고민이냐, 이 말이지. 그쵸, 그쵸. 아니, 그 경비원 한 명만 뽑아도 말이야. 어? 그 대졸자, 산현재. 어? 500명씩이나 몰려드는 이 시대에 우리는 온 식구가 전원 취업했잖아. 맞습니다, 아버지. 우리 네 명, 그 월급을 다 합쳐봐. 매달 그 집에서 넘어오는, 우리 집으로 넘어오는 돈이 이게 장난이 아니야. 응. 미디어심 박 사장님께 이 자리 열 필요 감사의 기도를 드리고. 응. 그리고 민혁이. 아이, 기우 이놈이 친구 하나는 기가 막힌 놈을 줘가지고. 그 놈 덕분에 이거 우리가 이렇게 줄줄이. 예이, 씨X 꼭 한 잔만 날려고 하면은. 네. 아, 씨.","Music, Speech",00:51:36.994,00:52:09.193
shot_381,"이 이미지는 세 사람이 테이블에 둘러앉아 있는 모습을 담고 있습니다. 기택은 줄무늬 민소매 상의를 입고 오른쪽을 바라보고 있으며, 왼손으로 은색 캔을 들고 있습니다. 충숙은 무늬 있는 민소매 상의를 입고 왼쪽을 바라보고 있으며, 테이블 위에는 동원샘물 생수병과 여러 캔이 놓여 있습니다. 배경에는 타일 벽과 주방 기구들이 보이며, 왼쪽 하단에는 한 인물의 팔과 캔이 부분적으로 보입니다.","무상계! 으음, 이놈의 새끼야. 아빠 형수가 무상계가 좋아. 다송이 너 수업중에 나오면 어떡해? 저기 저기. 바쁜데, 시간도 없는데, 어떻게 언제 이렇게 다 잤어? 아니야 아니야. 어? 어? 왜 왜? 왜 그래? 왜 이래 또? 잘생겼구만? 어? 똑같다. 둘이 냄새가 똑같아. 뭔 소리야? 빨리 올라가긴 해. 제시카 쌤 기다렸어요. 제시카 쌤한테도 비슷한 냄새가 나는데? 아니 그럼, 우리가 비누를 제각각 다른걸로 써야 하나? 아 무슨, 저희 빨래 세제도 각자 다른 형으로 해야 되지 않을까요? 서민위원제도 그렇고. 아, 아니 그러면 빨래를 사람 별로 다 따로따로 돌리란 말이야? 참나. 그게 아니라, 반지하 냄새가 나. 아, 그치. 이 집을 떠나야 냄새가 없어진다고. 아, 자자자자. 아무튼 우리가 이런 고민을 하고 있는 거 자체가 얼마나 행복한 고민이냐 이 말이지. 그쵸 그쵸. 아니 그 경비원 한 명만 뽑아도 말이야. 그 대졸자, 산현재. 500명씩이나 몰려드는 이 시대에, 우리는 우리 식구가 전원 취업했잖아. 맞습니다 아버지. 우리 네 명 월급을 다 합쳐봐. 매달 그 집에서 넘어오는, 우리 집으로 넘어오는 돈이 이게 장난이 아니야. 미디어심 박 사장님께 이 자리 열 필요 감사의 기도를 드리고. 그리고 민혁이. 아, 기우 이놈이 친구 하나는 기가 막힌 놈을 줘가지고, 그 놈 덕분에 이거 우리가 이렇게 줄줄이. 예이 씨X 꼭 한 잔만 알려고 하면은. 아, 이 씨. 죽었어. 아, 이 씨. 죽었어. 죽었어. 이 자이abul은 우트북에 민영 것 취 고 검사하고 계속 힘을 내는. 그러고 보니 혹시 여파로инг 이라는 보고를 10분안에 liz 돌인척해야 그 이스라엘 중의 이른바 그 premium이 아직.OS 사명hem 이제 직업iminning이라는NINGbook에서 종종 파괴되오는 turned honest 승 method blame mu 그런데 또 하나에요. 30년 생 13 Freddie easter 다운 시 한강에서 주권도ril 고 ts separating 다만은하고은 그리고ывайтесь 저 devarb sabhy transported aive","Speech, Frying (food)",00:52:09.193,00:53:12.297
shot_382,"어두운 실내에서 창문 밖을 내다보는 장면입니다. 창문 너머로는 밤거리의 어두운 골목이 보이며, 건물들 사이에 전등들이 켜져 있습니다. 창문 중앙에는 밝은색 상의를 입은 한 사람이 몸을 숙인 채 무언가를 하고 있으며, 창밖으로는 노란 간판과 철창이 보입니다. 창문 왼쪽에는 빨래줄에 옷이 걸려 있고, 전경에는 두 사람의 뒷모습이 흐릿하게 보입니다.",저기 저기 바보인데 시간도 없는데 언제 이렇게 다쳤어 아니야 아니야 왜 왜 왜 이래 또 잘생겼구만 어? 똑같다 둘이 냄새가 똑같아 뭔 소리야 빨리 올라가기나 해 제시카 쌤 기다렸어요 제시카 쌤한테도 비슷한 냄새가 나는데 아니 그럼 우리가 비누를 제각각 다른 걸로 써야 하나 바보지 저희 빨래 세제도 각자 다른 형으로 해야 되지 않을까요 서민위원제도 그렇고 아니 그러면 빨래를 사람 별로 다 따로따로 돌리란 말이야 참나 그게 아니라 반지하 냄새야 이 집을 떠나야 냄새가 없어진다고 자자자자 아무튼 우리가 이런 고민을 하고 있는 것 자체가 얼마나 행복한가 어떤 고민이냐 이 말이지 그쵸 그쵸 아니 그 경비원 한 명만 뽑아도 말이야 어? 그 대졸자 산현재 어? 500명씩이나 몰려드는 이 시대에 우리는 온 식구가 전원 취업했잖아 맞습니다 아버지 우리 네 명 그 월급을 다 합쳐봐 매달 그 집에서 넘어오는 우리 집으로 넘어오는 돈이 이게 장난이 아니야 응 아 미니아신 박사장님께 이 자리 열 필요 감사의 기도를 드리고 응 그 민혁이 아잇! 그 기우 이놈이 친구 하나는 기가 막힌 놈을 줘가지고 그 놈 덕분에 이거 우리가 이렇게 줄줄이 예이 씨X 꼭 한 잔만 날려고 하면은 아이 아이씨 죽었어 씨 오 김기우 방역 다운돼 오버한다 지금 아이씨 야이 자 야이 이 이거 얘 얘 얘 이걸로 해,"Speech, Music",00:53:12.297,00:53:17.678
shot_383,"화면 중앙에는 거칠고 어두운 색의 돌이 어두운 나무 받침대 위에 놓여 있고, 한 사람의 손이 돌 위에 얹혀 있습니다. 돌 왼쪽에는 줄무늬 옷을 입은 한 사람의 어깨와 푸른 뚜껑의 플라스틱 병 일부가 보입니다. 오른쪽에는 녹색 무늬 의상을 입은 또 다른 한 사람의 얼굴과 어깨 일부가 화면 밖에 걸쳐 있습니다. 전반적으로 어두운 조명 아래, 뒤쪽 벽에는 세월의 흔적이 보이는 연한 색의 사각형 타일들이 붙어 있습니다.","우리가 비누를 제각각 다른 걸로 써야 하나? 아버지, 저희 빨래 세제도 각자 다른 형으로 해야 되지 않을까요? 서민위원제도 그렇고. 아니, 그러면 빨래를 사람 별로 다 따로따로 돌리란 말이야? 참나. 그게 아니라 반지하 냄새야. 이 집을 떠나야 냄새가 없어진다고. 자, 자, 자, 자. 아무튼 우리가 이런 고민을 하고 있는 것 자체가 얼마나 행복한 고민이냐, 이 말이지. 그렇죠, 그렇죠. 아니, 그 경비원 한 명만 뽑아도 말이야. 그 대졸자, 산현재. 500명씩이나 몰려드는 이 시대에 우리는 오이 식구가 전원시합했잖아. 맞습니다, 아버지. 우리 네 명 월급을 다 합쳐봐. 매달 그 집에서 넘어오는, 우리 집으로 넘어오는 돈이 이게 장난이 아니야. 미디어심 박사장님께 이 자리에 올 필요 감사의 기도를 드리고. 그 민혁이, 아이고 이놈이 친구 하나는 기가 막힌 놈을 줘가지고 그놈 덕분에 이거 우리가 이렇게 줄줄이. 예이 씨X 꼭 한 잔만 나려고 하면은. 아이고. 아이씨. 죽었어, 씨. 오, 김기우 박력자 오는데. 오버한다, 지금. 야, 야. 야, 이, 이, 이걸로 해. 아, 이, 이. 씨.","Speech, Vehicle",00:53:17.678,00:53:19.221
shot_384,"어둡고 좁아 보이는 실내 공간에 두 명의 남성이 서 있다. 회색 민소매 상의를 입은 한 남성은 왼쪽에 서서 커다란 돌과 같은 물체를 양손으로 들고 있으며, 그 앞에는 줄무늬 민소매 상의를 입은 다른 남성이 등을 보이며 서 있다. 오른쪽 벽에는 연한 노란색 스위치와 푸른색 문이 달린 낡은 벽장이 보이고, 그 아래 식탁에는 캔 음료와 물병이 놓여 있다. 천장의 전구에서 희미한 빛이 공간을 비추며 전체적으로 오래되고 생활감이 느껴지는 모습이다.",하려고 하면은! 오 김기우 방역자 어둔데! 오버한다 지금 이걸로 해 정신차려!,"Speech, Animal",00:53:19.221,00:53:27.771
shot_385,"어둡고 좁은 골목길에서 기우가 몸을 앞으로 숙인 채 달려가는 듯한 자세를 취하고 있습니다.
그는 입을 크게 벌리고 이를 드러낸 채 정면을 응시하고 있으며, 왼손에는 작은 물체를 쥐고 있습니다.
기우는 회색 민소매 상의와 어두운색 반바지를 입고 있습니다.
배경에는 낡은 벽돌 건물, 복잡하게 연결된 파이프, 그리고 실외기가 보입니다.",오 김기우 박력자 어둔데! 오바한다 지금 야 이걸로 해 아이씨 야! 야! 정신 차려! 정신! 야!,"Speech, Animal",00:53:27.771,00:53:30.482
shot_386,"한 남성이 어두운 밤거리에서 물을 튀기며 움직이고 있다. 그는 옅은 색 셔츠를 입고 있으며, 오른쪽으로 고개를 돌린 옆모습이 보인다. 주변 배경은 희미하게 빛나는 건물들과 가로등 불빛으로 보아 야간임을 알 수 있다. 빠르게 움직이는 듯한 잔상과 함께 물방울들이 흩뿌려지고 있다.",오 김기우 방역 다운돼! 오바한다 지금 야 이... 야 이...이거 이걸로 해 아...이거... 아이씨... 미친... 야! 정신 차려! 정신! 야! 와... 오... 와 완전 너무 좀 물받았어arla la ... ... la ... la ... undelなんです luc chatting 오 pioneering,"Speech, Horse",00:53:30.482,00:53:36.571
shot_387,"기정은 오른손으로 휴대폰을 들고 정면을 향해 밝게 웃고 있다. 그녀의 왼쪽에 있는 충숙은 볼을 부풀린 채 입을 굳게 다물고 있다. 두 여성은 어두운 실내 공간에서 나란히 서 있으며, 뒤로는 선반과 여러 물건들이 보인다.","아, 미치겠다. 미친. 야, 야. 야. 정신 차려. 정신. 야. 와. 오. 와, 완전 물받았어. . . . . . . . . . . . . . . . . . . .","Speech, Animal",00:53:36.571,00:53:41.451
shot_388,"어두운 밤, 창문 밖 거리에서 두 명의 남성이 물을 튀기며 서 있는 모습이 보인다.
왼편의 한 남성은 몸을 구부려 창문을 향해 물을 강하게 뿌리고 있으며, 주변으로 커다란 물보라가 일고 있다.
오른편의 한 남성은 투명한 플라스틱 병을 들고 서 있고, 그의 상반신 주변으로도 물방울이 흩뿌려지고 있다.
창문에는 물방울이 잔뜩 튀어 있으며, 뒤편으로는 거리의 불빛과 상점 간판이 흐릿하게 비친다.","야! 야! 정신 차려! 정신! 야! 와... 오... 와, 완전 물받았어. 오... 현지의 날씨는 맑다 오버. 약간의 구름 이동 중. 그러나 비구름은 아니구려 오버. 알겠다 오버. 여기는 현지. 다혜 누나 입 대빨 나와 있다 오버. 완전히 오리 주둥이. 박달 완전 삐졌구려 오버. 나 그냥 집에 남아서 영어 공부하면 안돼. 케빈쌤 오시라 해서. 야! 너 또 출발하는 거에 사게 왜 그러니 이왕 가기로 한 거 좀 신나게 가자 어? 그래 다혜야 이게 단순한 캠핑이 아니잖아 그치 네가 누나가 돼가지고 동생 생일에 빠지면 되겠어? 절대 안 되지 바쁜 아빠도 이렇게 시간 내고 있는데 지금 어? 어 그럼 너 이거 안 가면 너만 손에다 어?","Music, Speech",00:53:41.451,00:54:05.600
shot_389,"잔디밭 위에 서 있는 다송이 위에서 아래로 내려다보이는 구도로 촬영되었다. 다송은 왼쪽 손으로 검은색 물체를 코에 대고 있고, 오른쪽 손으로는 선글라스를 들고 위를 향하고 있다. 하늘색 반팔 셔츠와 남색 반바지를 입고 맨발로 서 있으며, 셔츠에는 태극기와 엠블럼 패치가 부착되어 있다. 밝은 햇빛 아래 다송의 그림자가 길게 잔디밭에 드리워져 있다.",자endsin 와 완전 물바다 하하하하 현지의 날씨는 맑다 오버 약간의 구름 이동 중 그러나 비구름은 아니구려 오버 알겠다 오버 여기는 현지 다이애노라 잎 데빨 나와 있다 오버 완전히 오리 주둥이 박달 완전 삐져뿌려 오바 나 그냥 집에 넘어서 영어 공부하면 안 돼? 케빈 쌤 오시라 해서 야! 너 또 출발하는 거야 자기 왜 그러니 이왕 가기로 한 거 좀 신나게 가자 어? 그래 다혜야 이게 단순한 캠핑이 아니잖아 그치 네가 누나가 돼가지고 동생 생일에 빠지면 되겠어? 절대 안 되지 바쁜 아빠도 이렇게 시간 내고 있는데 지금 어? 어 그럼 너 이거 안 가면 너만 손해다 어? 아 맞다 그 빔 프로젝트 아시죠? 아 그 쏘는 거? 응 그 야외용 빔 프로젝트 그것도 챙겨줘요 네 다송이 캠핑용 우비 그것도 어디 저 어 그 찾아봐요 걔는 비가 오면 더 신나,"Speech, Music",00:54:05.600,00:54:08.687
shot_390,"다혜가 실내의 커다란 나무 테이블에 앉아 오른쪽을 바라보고 있다. 그녀는 긴 머리를 하고 있으며 체크무늬 셔츠를 입고 있다. 테이블 너머로는 넓은 창문을 통해 푸른 나무와 잔디가 보이는 야외 풍경이 펼쳐져 있다. 실내에는 갈색 더플백이 놓여 있고, 멀리 야외에는 흐릿하게 한 사람이 서 있는 모습이 보인다.","와, 완전 물바다. 현지의 날씨는 맑다 오브. 약간의 구름 이동 중. 그러나 비구름은 아니구려 오브. 알겠다 오브. 여기는 현지. 다혜 누나 입 대빨 나와있다 오브. 완전히 오리 주둥이. 박다혜 완전 삐졌구려 오브. 나 그냥 집에 넘어서 영어 공부하면 안돼? 케빈쌤 오시라 해서. 야! 너 또 출발하는거야 자기 왜그러니. 이왕 가기로 한거 좀 신나게 가자 어? 그래 다혜야. 이게 단순한 캠핑이 아니잖아. 그치. 니가 누나가 되가지고 동생 생일에 빠지면 되겠어. 절대 안되지. 바쁜 아빠도 이렇게 시간 내고 있는데 지금 어? 어 그럼. 너 이거 안가면 너만 손에다 어? 아 맞다 그 빔 프로젝트 아시죠? 아 그 쏘는거? 응 그 야외용 빔 프로젝트 그것도 챙겨줘요. 네. 다송이 캠핑용 우비 그것도 어디 저 어 그 찾아봐요. 걔는 비가 오면 더 신나. 아시죠 이제? 쭈니 베리 푸푸푸.","Speech, Music",00:54:08.687,00:54:45.932
shot_391,"어두운 실내 공간에서 두 사람이 각자 다른 행동을 하고 있다.
왼쪽의 연교는 나무 계단에 서서 몸을 숙인 채 아래쪽을 바라보고 있다.
오른쪽에서는 한 남성이 허리를 굽혀 선반이나 바닥의 물건들을 향해 손을 뻗고 있다.
계단 아래에는 초록색 장난감 자동차와 생수병들이 보이고, 벽면에는 크리스마스 장식과 물건들이 가득한 선반이 놓여 있다.",날씨는 맑다 오버 약간의 구름 이동 중 그러나 비구름은 아니구려 오버 알겠다 오버 여기는 현재 다혜 누나 입 대빨라와 있다 오버 완전히 오리 주둥이 박탈 완전 삐졌구려 오버 나 그냥 집에 남아서 영어 공부하면 안돼? 케빈쌤 오시라 해서 야! 너 또 출발하는 거야 자기 왜 그러니 이왕 가기로 한 거 좀 신나게 가자 어? 그래 다혜야 이게 단순한 캠핑이 아니잖아 그치? 니가 누나가 돼가지고 동생 생일에 빠지면 되겠어? 절대 안되지 바쁜 아빠도 이렇게 시간 내고 있는데 지금 어? 어 그럼 너 이거 안 가면 너만 손에다 어? 아 맞다 그 빔 프로젝트 아시죠? 아 그 쏘는 거? 응 그 야외용 빔 프로젝트 그것도 챙겨줘요 네 다송이 캠핑용 우비 그것도 어디 저 어 그 찾아봐요 걔는 비가 오면 더 신나 아시죠 이제? 쭈니 베리 푸푸 쭈니 베리는 꼭 이거 네네 내추럴 발란스 오리지널 울트라 그렇죠 그리고 푸푸는 카니가마 보코 일본 개발사,"Speech, Music",00:54:45.932,00:54:59.946
shot_392,"나무 바닥을 배경으로 세 마리의 강아지가 전방을 향해 앉아 있거나 서 있습니다.
가운데에는 흰색과 갈색 털을 가진 강아지가 있고, 양옆에는 밝은 갈색 털과 하얀색 털을 가진 작은 강아지들이 있습니다.
모든 강아지들은 입을 벌리고 혀와 이빨을 일부 드러내고 있으며, 시선은 화면 하단을 향하고 있습니다.
화면 아래쪽에서 한 사람의 손이 엄지와 검지 사이에 작은 물체를 쥐고 강아지들 쪽으로 뻗어 있습니다.","이동중. 그러나 비구름은 아니구려. 오버. 알겠다. 오버. 여기는 현재. 다혜 누나 입 대빨 나와있다. 오버. 완전히 오리 주둥이. 박다혜 완전 삐졌구려. 오버. 나 그냥 집에 넘어서 영어 공부하면 안돼? 케빈스 모시라 해서? 야! 너 또 출발하는거야, 자기. 왜 그러니? 이왕 가기로 한거 좀 신나게 가자, 어? 그래, 다혜야. 이게 단순한 캠핑이 아니잖아. 그치? 니가 누나가 돼가지고 동생 생일에 빠지면 되겠어? 절대 안되지. 바쁜 아빠도 이렇게 시간 내고 있는데 지금, 어? 어, 그럼. 이거 안가면 너만 손에다, 어? 아, 맞다. 그 빔 프로젝트 아시죠? 아, 그 쏘는거? 응, 그 야외용 빔 프로젝트 그것도 챙겨줘요. 네. 다송이 캠핑용 우비 그것도 어디, 저, 어, 그 찾아봐요. 걔는 비가 오면 더 신나. 아시죠, 이제? 쭈니, 베리, 푸푸푸. 쭈니, 베리는 꼭 이거. 네. 내추럴 발랄. 발랄스 오리지널 울트라. 그렇죠. 그리고 푸푸는 카니가마 보코. 일본 개발사. 네. 아, 그리고 쭈니 걔는 산책할 때 끈을 좀 길게 해줘요. 고놈은 사방으로 마구 뛰어야 되는 간 직성이 틀려. 그니까 다송이 강아지 버전이 쭈니다. 어, 이거.","Speech, Music",00:54:59.946,00:55:04.617
shot_393,"연교는 무릎을 꿇고 앉아 열린 서랍 안을 들여다보고 있으며, 투명한 비닐봉투 같은 것을 서랍에 넣는 듯한 모습이다. 그 뒤에는 충숙이 반려동물 사료 봉투를 들고 연교를 향해 살짝 미소 지으며 서 있다. 배경에는 또 다른 한 사람이 서서 다른 방향을 보고 있다. 전체적인 장면은 현대적이고 미니멀한 실내에서 이루어지며, 넓은 창문 밖으로 푸른 식물이 보인다.","아 맞다 그 빔 프로젝트 아시죠? 아 그 쏘는 거? 네 그 야외용 빔 프로젝트 그것도 챙겨줘요 네 다송이 캠핑용 우비 그것도 어디 저 어 그 찾아봐요 걔는 비가 오면 더 신나 아시죠 이제? 쭈니, 베리, 푸푸 쭈니, 베리는 꼭 이거 네네 내추럴 밸런스 오리지널 울트라 그렇죠 그리고 푸푸는 카니가마 보코 일본 개발사 아 네 아 그리고 쭈니 걔는 산책할 때 끈을 좀 길게 해줘요 그 놈은 사방으로 마구 뛰어야 되는 간 직성이 풀려 그러니까 다송이 강아지 버전이 쭈니다 어 이거","Speech, Crumpling, crinkling",00:55:04.617,00:55:14.002
