shot_id,stt_text,characters,location,actions,visual_details,mood,narrative,keywords,detailed_caption,start_time,end_time
shot_751,따라해봐 청소 청소,한 사람 두 손만 보이는 인물,어둡고 탁한 물속,한 사람이 어둡고 탁한 물속에 두 손을 담그고 있다 물속의 알 수 없는 검은 물체 주변으로 물결이 일고 있다,"어둡고 탁한 물이 화면을 가득 채우고 있으며, 표면에는 미세한 물결과 잔물결이 일고 있다. 화면의 양쪽 하단에는 어두운 색 옷을 입은 한 사람의 두 손이 물속에 잠겨 있다. 중앙에는 형태를 알아보기 어려운 검고 짙은 물체가 물속에 잠겨 있으며, 그 주위로 물의 파장이 퍼져 나간다. 전체적으로 어둡고 초록빛이 도는 갈색 톤으로 이루어져 있다.","어둡고 미스터리하며, 다소 불안한 분위기","한 사람이 어두운 물속에 손을 담그고 있으며, 물속 깊이 가라앉은 듯한 알 수 없는 물체 주변으로 물결이 일어나는 미스터리하고 긴장감 있는 장면이다.",어두운 물 | 물결 | 잠긴 손 | 미스터리한 물체 | 불안감 | 수중,"어둡고 탁한 물이 화면의 대부분을 차지하고 있으며, 물 표면에는 미세한 물결이 계속해서 일렁인다. 화면 하단 양쪽으로는 한 사람의 두 손이 어두운 색 옷 소매와 함께 물속에 잠겨 있는 것이 보인다. 화면 중앙에는 형태를 알아보기 어려운 검고 짙은 물체가 물속에 잠겨 있으며, 그 물체 주위로 물결이 퍼져나가고 있다. 조용하고 어두운 색감으로 인해 전체적으로 미스터리하고 불안한 분위기를 자아낸다.",1:37:31,1:37:32
shot_752,,,어둡고 탁한 물 속,한 사람이 어두운 물 속에서 두 손을 뻗어 물체를 만진다 한 사람이 물체를 움켜쥐듯 잡는다 물결이 일렁인다,"어두운 녹색을 띠는 탁한 물 속에서 한 사람의 두 손이 보인다. 손은 젖은 듯한 어두운 색의 긴 소매 옷을 입고 있다. 손 사이에는 크고 어두운 색의 물체(돌 또는 나무 조각으로 추정)가 잠겨 있다. 손이 물체를 잡으려 다가가고, 물체 주위로 물결이 인다. 전반적으로 어둡고 침침한 조명이다.",음침하고 고요함,어둡고 탁한 물 속에서 한 사람이 어떤 물체를 조심스럽게 만지고 잡으려 한다.,물 | 물 속 | 손 | 어두운 | 탁한 | 물체 | 잡다 | 고요함,"어둡고 탁한 녹색 물 속에서 한 사람의 두 손이 보인다. 손은 젖은 어두운 색 긴 소매 옷을 입고 물결이 이는 수면 아래로 잠겨 있다. 손 사이에는 크고 거친 질감의 어두운 물체(돌 또는 나무 조각으로 추정)가 잠겨 있으며, 손은 이 물체를 조심스럽게 만지고 이내 잡는다. 물속에서 일렁이는 물결 소리가 들리며, 전반적으로 음침하고 고요한 분위기가 감돈다. 한 사람이 어두운 물 속에서 어떤 물체를 확인하거나 옮기려는 듯한 모습이다.",1:37:32,1:37:36
shot_753,". 야, 야 기호야. 뭐하자 거기서.",,어두운 물 속,한 사람이 어둡고 탁한 물 속에서 크고 불규칙한 형태의 물체를 양손으로 잡고 있다. 물의 표면에 잔잔한 파동이 일고 있다.,"어둡고 탁한 초록색을 띠는 물 속에서 한 사람의 양손이 크고 거친 질감의 어두운 물체(돌 또는 나무 조각으로 보임)를 잡고 있다. 손에는 검은색 긴팔 옷 소매가 보이며, 물 위로는 잔잔한 파동들이 일고 있다. 전체적으로 어둡고 침침한 분위기이다.",음침함,"어둠이 짙게 깔린 물 속에서 한 사람이 정체를 알 수 없는 크고 거친 물체를 양손으로 움켜쥐고 있다. 물의 표면에는 미세한 파동이 일며, 이 장면은 무언가를 숨기거나 찾아내는 듯한 긴장감과 미스터리한 분위기를 자아낸다.",물 | 손 | 물체 | 어두운 | 파동 | 수중 | 미스터리 | 돌 | 나무 | 초록색,"어둡고 탁한 초록색을 띠는 물 속에서 한 사람의 양손이 크고 거친 질감의 어두운 물체(돌 또는 나무 조각으로 보임)를 잡고 있다. 손에는 검은색 긴팔 옷 소매가 보이며, 물 위로는 잔잔한 파동들이 일고 있다. 전체적으로 어둡고 침침한 분위기 속에서 물결이 움직이는 잔잔한 물 소리가 들리며, 무언가를 숨기거나 찾아내는 듯한 미스터리하고 긴장감 있는 상황을 연출한다.",1:37:36,1:37:38
shot_754,야 야 기호야 뭐하자 거기서 어?,한 사람 어두운 소매의 옷을 입고 있다.,어둡고 탁한 물속,한 사람이 양손으로 커다란 바위를 붙들고 있다. 바위는 물에 잠겨 있다.,"어둡고 탁한 물속에서 한 사람의 양손이 크고 거친 질감의 바위를 붙들고 있다. 손과 바위는 물에 잠겨 있으며, 물 표면에는 잔잔한 물결이 일고 있다. 화면은 위에서 아래를 내려다보는 시점이며, 전반적으로 어둡고 짙은 녹갈색 톤이다. 손목 부분에는 어두운 색깔의 긴팔 옷 소매가 보인다.","어둡고, 고요하며, 다소 신비로운 분위기.","한 사람이 어두운 물속에서 커다란 바위를 두 손으로 잡고 있는 모습이다. 바위는 물에 깊이 잠겨 있으며, 주변의 탁한 물과 어두운 색감은 어떤 행동을 준비하거나 의미심장한 순간을 암시하는 듯하다.",바위 | 손 | 물 | 탁한 물 | 어두움 | 잠긴 | 물결 | 고요함,"어두운 녹갈색의 탁한 물속에서 한 사람이 양손으로 크고 울퉁불퉁한 바위를 붙들고 있는 장면이다. 위에서 아래를 내려다보는 시점으로 촬영되었으며, 손과 바위는 물에 잠겨 있고, 물 표면에는 미세한 물결이 잔잔하게 일고 있다. 손목에는 어두운 색상의 긴팔 옷 소매가 보인다. 배경에서는 잔잔한 물소리가 들려 고요하고 다소 신비로운 분위기를 연출한다.",1:37:38,1:37:40
shot_755,"야, 야 기호야. 뭐하자 거기서. 어?",기택 (송강호) | 한 남성,침수된 반지하 집,기택 (송강호)은 침수된 집의 좁은 복도에서 벽에 기대어 무언가를 정리하고 있다. 한 남성은 침수된 부엌에서 허리까지 차오른 물에 잠긴 채 커다란 물건을 양손으로 들고 아래를 내려다보고 있다. 두 사람 모두 물에 잠긴 집에서 침수 피해를 정리하고 있다.,"침수된 반지하 집 내부가 보인다. 복도와 부엌으로 보이는 공간 바닥 전체가 어둡고 탁한 물로 가득 차 있으며, 플라스틱 병과 쓰레기들이 물 위에 떠 있다. 기택 (송강호)은 복도 쪽에서 벽에 기대어 몸을 숙이고 있으며, 한 남성은 부엌 쪽에서 젖은 옷을 입고 물건을 들고 서 있다. 전체적으로 어둡고 음침한 분위기이며, 벽은 낡고 지저분하다. 부엌에는 타일 벽과 선반이 보인다.","암울한, 절망적인, 비참한, 절박한, 침울한",폭우로 인해 반지하 집이 침수되어 기택 (송강호)과 한 남성이 허리까지 차오른 물속에서 망연자실하며 피해를 수습하고 있다. 그들은 떠다니는 쓰레기와 함께 물속에 잠긴 채 필사적으로 상황에 대처하고 있다.,침수 | 반지하 | 물난리 | 재난 | 정리 | 절망 | 수해 | 어두운 | 비참한,"침수된 반지하 집의 내부가 보인다. 복도와 부엌으로 보이는 공간 바닥 전체가 어둡고 탁한 물로 가득 차 있으며, 플라스틱 병과 다양한 쓰레기들이 물 위에 떠 있다. 복도 쪽에는 기택 (송강호)이 벽에 기대어 몸을 숙인 채 허리까지 차오른 물속에서 무언가를 정리하고 있다. 부엌 쪽에는 한 남성이 젖은 옷을 입고 허리까지 차오른 물에 잠긴 채 커다란 물건을 양손으로 들고 아래를 내려다보고 있다. 전체적으로 어둡고 음침한 분위기이며, 낡고 지저분한 벽이 재난 상황의 비참함을 더한다. 물소리 외에는 아무런 소리도 들리지 않아 절망적인 분위기가 더욱 고조된다.",1:37:40,1:37:49
shot_756,야 야 기호야 뭐하자 거기서 어? 어?,정현준 (다송),텐트 내부,정현준이 텐트 입구에 서서 정면을 응시하고 있다,"어두운 밤, 텐트 입구 사이로 정현준(다송)이 정면을 응시하고 있다. 그는 비옷 같은 후드와 머리에는 헤드랜턴을 착용하고 있다. 헤드랜턴 불빛이 위쪽을 비추고 있으며, 비가 내리는 듯한 흐릿한 물줄기가 카메라 앞에 보인다. 텐트의 천은 흰색, 녹색, 갈색, 주황색의 기하학적인 무늬로 되어 있다.","차분함, 약간의 고요함","비 오는 밤, 정현준(다송)이 텐트 안에서 외부를 바라보며 조용히 서 있는 모습이다. 헤드랜턴 불빛이 주위를 밝히며 외부의 어둠과 대조를 이룬다.",정현준 | 다송 | 텐트 | 헤드랜턴 | 비 | 밤 | 캠핑,"어두운 밤, 텐트 입구 사이로 정현준(다송)이 카메라를 응시하고 있다. 그는 비옷 같은 후드를 입고 있으며, 이마에는 헤드랜턴을 착용하고 있다. 헤드랜턴의 밝은 불빛이 위쪽을 비추며, 카메라 앞에는 비가 내리는 듯한 흐릿한 물줄기가 희미하게 보인다. 텐트 천은 흰색, 녹색, 갈색, 주황색 등 여러 색상의 기하학적인 무늬로 장식되어 있다. 정현준의 표정은 차분하고 진지해 보이며, 비 내리는 밤의 고요한 분위기를 풍긴다. 빗소리가 들리는 듯하다.",1:37:49,1:37:53
shot_757,야 야 기호야 뭐하자 거기서 어?,,어두운 실내 공간,어두운 공간에 매달려 있던 둥근 전등이 켜지며 주변을 밝힌다.,"매우 어두운 공간에서 시작하며, 화면 중앙에는 천장에 매달린 둥근 전등이 보인다. 전등 주변의 벽은 어둡다. 0:02초에 둥근 전등이 따뜻한 노란빛을 내며 켜지고, 전등 뒤편의 벽면을 은은하게 비춘다. 왼쪽으로는 어두운 건물의 일부나 구조물이 보이고, 오른쪽으로는 어두운 배경 속에서 희미하게 녹색 식물 같은 것이 보인다. 전체적으로 어둡고 고요한 분위기이다.","고요함, 차분함, 신비로움",어둠 속에서 갑작스러운 빛의 출현이 정적인 공간에 변화를 가져온다. 둥근 전등이 켜지며 주변을 밝히는 순간은 어둡고 조용한 공간에 새로운 생명력을 불어넣는 듯한 느낌을 준다.,어두운 공간 | 전등 | 조명 | 빛 | 켜짐 | 고요함 | 차분함,"0:00 영상은 매우 어두운 실내 공간을 보여준다. 화면 중앙에는 천장에 매달린 둥근 형태의 전등이 보이지만 불은 꺼져 있어 거의 보이지 않는다. 0:01 전등이 켜지는 '딸깍' 소리가 들리면서, 0:02 둥근 전등이 따뜻한 노란빛을 내며 밝게 빛난다. 전등에서 나오는 빛은 뒤편의 벽면을 은은하게 비추고, 주변의 어둠을 부드럽게 밝힌다. 영상 왼쪽으로는 어두운 건물의 일부 구조물이 보이며, 오른쪽 배경에는 희미하게 녹색의 식물이 비친다. 전체적으로 어둡고 고요한 분위기 속에 전등이 켜지는 순간이 강조된다.",1:37:53,1:37:56
shot_758,,한 남성,어두운 실내 공간,"한 남성이 벽에 기대어 고개를 돌린 채 웅크리고 있으며, 그의 입은 천으로 가려져 있다. 다른 사람의 손이 그의 목을 잡고 있는 모습이다.","어두운 조명 아래, 한 남성이 벽에 기대어 고개를 왼쪽으로 돌린 채 웅크리고 있다. 그의 입은 어두운 천으로 된 재갈로 가려져 있으며, 그의 목 부분에는 누군가의 손이 단단히 잡고 있다. 배경에는 여러 개의 오래된 직사각형 모양의 전기 스위치 박스들이 벽에 붙어 있고, 오른쪽으로는 책들이 꽂힌 책장이 희미하게 보인다. 전체적으로 어둡고 칙칙한 녹색 톤의 분위기다.",긴장감 넘치고 어둡고 위협적인 분위기다.,"어두운 방 안에서 한 남성이 벽에 기대어 웅크리고 있다. 그의 입은 천으로 가려져 있으며, 다른 사람의 손이 그의 목을 단단히 잡고 있어 그가 제압당하고 있음을 보여준다. 방 안에는 오래된 전기 스위치 박스와 책장이 보이는 것으로 보아 어떤 비밀스러운 공간으로 추정된다. 전체적으로 위협적이고 긴박한 상황임을 암시한다.",감금 | 제압 | 구속 | 스릴러 | 어두운 방 | 벽 | 전기 스위치 | 책장 | 긴장감 | 위협 | 억압,"어두운 조명 아래, 한 남성이 벽에 기대어 고개를 왼쪽으로 돌린 채 웅크리고 있다. 그의 입은 어두운 천으로 된 재갈로 가려져 있으며, 그의 목 부분에는 누군가의 손이 단단히 잡고 있다. 배경에는 여러 개의 오래된 직사각형 모양의 전기 스위치 박스들이 벽에 붙어 있고, 오른쪽으로는 책들이 꽂힌 책장이 희미하게 보인다. 낮게 깔리는 웅웅거리는 배경음과 미세한 금속성 소리가 들리며, 긴장감 넘치고 어둡고 위협적인 분위기를 연출한다. 이 장면은 한 남성이 비밀스러운 공간에서 제압당하고 있음을 암시하며, 전반적으로 긴박한 상황을 보여준다.",1:37:56,1:37:59
shot_759,,,실내,천장에 매달린 둥근 전등이 깜빡인다.,"어두운 실내 공간이 보인다. 화면 중앙에는 천장에 매달린 둥근 모양의 전등이 있다. 이 전등은 밝게 빛나다가 순간적으로 어두워지고 다시 빛나는 것을 반복하며 깜빡인다. 전등의 빛은 뒤쪽 벽면을 비추고 있으며, 실내의 대부분은 어둠 속에 잠겨 있다. 전등 주변의 벽면은 콘크리트 질감으로 보인다.","긴장감, 미스터리, 고요함","어두운 실내에 홀로 존재하는 둥근 전등이 불안정하게 깜빡이며, 공간에 알 수 없는 긴장감을 조성한다.",어둠 | 전등 | 깜빡임 | 실내 | 긴장감 | 고요함 | 미스터리,"어두운 실내 공간이 화면을 가득 채운다. 화면 중앙에는 천장에서 길게 늘어져 매달린 둥근 형태의 전등이 빛을 발하고 있다. 이 전등은 밝게 빛나다가 갑자기 꺼졌다가 다시 켜지는 것을 반복하며 불안정하게 깜빡인다. 전등의 빛은 바로 뒤편에 있는 콘크리트 질감의 벽면을 비추며 미미한 그림자를 드리우고, 전등 주변을 제외한 실내 대부분은 깊은 어둠 속에 잠겨 있다. 오디오 정보는 제공되지 않으나, 깜빡이는 전등의 시각적 요소는 고요함 속에서도 알 수 없는 긴장감과 미스터리한 분위기를 연출한다.",1:37:59,1:38:02
shot_760,,한 아이,"어두운 실내, 책상",한 아이가 모스 부호표를 보며 메모지에 모스 부호를 작성하고 있다. 무전기에서 지속적으로 클릭하는 소리가 들린다.,"어두운 방 안에서 손전등 불빛이 책상 위를 비추고 있다. 한 아이의 손이 흰색과 패턴이 있는 긴팔 상의를 입고 마커펜으로 작은 메모지에 모스 부호(-..-, .-.--, .-, -.)를 쓰고 있다. 메모지 앞에는 글자와 모스 부호가 대응된 표가 펼쳐져 있으며, 한국어로 보이는 텍스트가 함께 적혀 있다. 메모지 오른쪽에는 검은색 무전기가 놓여 있다. 주변은 어둡고 일부 물체들이 흐릿하게 보인다.","집중하는, 은밀한, 긴장감 있는","어두운 방 안, 손전등 불빛 아래 한 아이가 모스 부호표를 참조하여 메모지에 부호를 옮겨 적고 있다. 옆에는 무전기가 놓여 있으며, 계속해서 무전기 소리가 들려와 아이가 비밀스러운 통신을 해독하거나 메시지를 준비하는 듯한 분위기를 조성한다.",모스 부호 | 무전기 | 암호 해독 | 통신 | 아이 | 필기 | 어두운 방 | 비밀 | 클릭 소리,"어두운 방 안, 손전등 불빛이 책상 위를 비추고 있다. 한 아이의 손이 흰색과 패턴이 있는 긴팔 상의를 입고 마커펜으로 작은 메모지에 모스 부호(-..-, .-.--, .-, -.)를 또박또박 작성하고 있다. 아이의 앞에는 글자와 모스 부호가 대응된 표가 펼쳐져 있으며, 한국어로 보이는 텍스트가 함께 적혀 있다. 메모지 옆에는 검은색 무전기가 놓여 있다. 영상 내내 무전기에서 송신음과 유사한 규칙적인 클릭 소리가 들려온다. 아이는 진지하고 집중하는 모습으로 무언가를 해독하거나 기록하는 중이며, 장면은 어둡고 은밀한 분위기를 자아낸다.",1:38:02,1:38:06
shot_761,,한 남성,어두운 실내,한 남성이 벽에 붙은 포스터를 바라보다가 갑자기 고개를 돌린다. 고통스러운 표정을 짓는다.,"어두침침한 녹색 조명의 실내에서, 한 남성이 화면 중앙에서 등지고 서 있다. 그의 시선은 오른쪽에 벽에 붙은 스카우트 포스터를 향해 있다. 포스터에는 한글 텍스트와 함께 제복을 입은 사람들의 이미지가 보인다. 남성의 왼쪽에는 낡은 철제 스위치 박스 같은 구조물이 벽에 고정되어 있다. 00:02에 남성이 왼쪽으로 고개를 돌리자 그의 얼굴이 드러난다. 그의 코와 입 주변에 피가 묻어 있고, 얼굴 전체가 붉게 부어올라 부상을 입은 상태임을 알 수 있다. 그는 고통스러운 표정을 짓고 있다.","한 남성이 어두운 공간에서 벽의 포스터를 응시하다가, 갑작스러운 충격과 함께 고개를 돌리며 심한 부상을 입은 얼굴이 드러나 고통을 호소한다.","긴장된, 고통스러운, 어두움",부상 | 고통 | 어두움 | 실내 | 포스터 | 폭력,"어두침침한 녹색 조명의 실내에서 한 남성이 등지고 서서 벽에 붙은 스카우트 포스터를 응시한다. 00:02에 둔탁한 타격음과 함께 남성이 왼쪽으로 고개를 돌리자, 피로 얼룩지고 부어오른 그의 얼굴이 드러난다. 남성은 고통스러운 신음 소리를 내며 고통스러운 표정을 짓고 있다.",1:38:06,1:38:10
shot_762,,송강호 (기택),어둡고 침수된 것으로 보이는 실내 공간,물에 젖은 채 침통한 표정으로 주변을 둘러봄 고개를 움직여 상황을 살핌,"어두운 조명 아래에서 물에 젖은 송강호(기택)의 옆모습이 클로즈업되어 비춰진다. 그의 얼굴과 머리카락은 물에 젖어있고, 눈빛은 불안정하며 침통한 표정을 짓고 있다. 배경에는 어렴풋이 물에 잠긴 듯한 가구와 물건들이 보이며, 주변으로 물이 고여있는 모습이 확인된다.","침통함, 절망적, 긴장감",물에 잠긴 어두운 공간에서 기택이 침통하고 절망적인 표정으로 주변을 살핀다. 그의 얼굴은 물에 젖어있어 처한 상황의 심각성과 절박함을 강조한다.,송강호 | 기택 | 침수 | 어둠 | 절망 | 물 | 실내 | 영화 | 긴장감 | 침통함 | 재난,"어두운 조명 아래에서 물에 젖은 송강호(기택)의 옆모습이 클로즈업되어 비춰진다. 그의 얼굴과 머리카락은 물에 젖어있고, 눈빛은 불안정하며 침통한 표정을 짓고 있다. 그는 고개를 움직여 주변 상황을 살피며 절망감을 드러낸다. 배경에는 어렴풋이 물에 잠긴 듯한 가구와 물건들이 보이며, 주변으로 물이 고여있는 모습이 확인된다. 뚜렷한 대화나 음성은 들리지 않으며, 전반적으로 고요하거나 물 소리 같은 미약한 배경음만 존재할 것으로 예상된다. 이 장면은 주인공이 처한 절박하고 긴장감 넘치는 상황을 효과적으로 보여준다.",1:38:10,1:38:16
shot_763,,기택(송강호),침수된 실내 (지하실 또는 반침수된 공간),기택이 물에 잠긴 채 무언가를 바라보고 있다 기택이 나무 상자를 들고 있다,"어두운 조명 아래, 기택(송강호)이 가슴까지 차오른 흙탕물에 잠겨 있다. 그의 얼굴은 땀과 물로 축축하며, 고통스러운 표정으로 위를 응시하고 있다. 그는 오른손으로 작은 나무 상자를 들고 있으며, 주변에는 가구 파편으로 보이는 물체들이 물에 잠겨 있거나 떠다닌다.",절망적,기택이 물에 잠긴 채 절망적인 상황에 놓여 있다. 재난으로 인한 침수 상황을 보여주며 그의 비참한 감정을 드러낸다.,송강호 | 기택 | 홍수 | 침수 | 재난 | 절망 | 고통 | 물 | 지하실,"어두운 조명 아래, 기택(송강호)이 가슴까지 차오른 흙탕물에 잠겨 있다. 그의 얼굴은 땀과 물로 축축하며, 고통스러운 표정으로 위를 응시하고 있다. 그는 오른손으로 작은 나무 상자를 들고 있으며, 주변에는 가구 파편으로 보이는 물체들이 물에 잠겨 있거나 떠다닌다. 절망적이고 비극적인 분위기가 지배적이며, 물에 잠긴 실내 공간은 재난 상황임을 암시한다.",1:38:16,1:38:18
shot_764,,기택(송강호),침수된 실내 공간,기택이 물에 잠긴 채 힘겹게 숨을 쉬며 고개를 들고 있다.,"어둡고 침침한 실내 공간에 물이 가득 차 있으며, 기택(송강호)은 물에 잠긴 채 고개를 들고 있다. 그의 얼굴에는 지친 표정이 역력하며, 땀인지 물인지 모를 액체가 묻어 있다. 주변에는 물에 잠긴 상자와 구조물들이 희미하게 보인다.","절망적, 지친, 암울한",기택(송강호)이 침수된 집 안에서 물에 잠긴 채 힘겹게 버티고 있는 장면. 그의 표정에서는 절망과 체념이 엿보인다.,기택 | 송강호 | 침수 | 물 | 절망 | 지침 | 재난 | 실내 | 어두운,"어둡고 침침한 실내 공간에 물이 가득 차 있으며, 기택(송강호)은 물에 잠긴 채 고개를 들고 있다. 그의 얼굴에는 지친 표정이 역력하며, 땀인지 물인지 모를 액체가 묻어 있다. 배경에는 물에 잠긴 상자와 구조물들이 희미하게 보이며, 잔잔한 배경음만이 들려 절망적이고 암울한 분위기를 더한다. 기택은 침수된 집 안에서 힘겹게 버티는 모습이다.",1:38:18,1:38:20
shot_765,,기택(송강호),물에 잠긴 실내 공간,물에 잠긴 채 주변을 둘러보는 괴롭고 절망적인 표정을 짓는,"어두운 조명 아래, 물이 가득 찬 실내에 기택(송강호)이 상반신만 드러낸 채 잠겨있다. 그의 얼굴은 물에 젖어 있으며, 매우 괴롭고 걱정스러운 표정을 짓고 있다. 주변에는 물에 잠긴 가구 또는 물품들이 어지럽게 흩어져 있다.",침울한,"물에 완전히 잠긴 실내에서 기택(송강호)이 물에 젖은 채 상반신을 내밀고 있다. 그의 얼굴에는 깊은 절망감과 혼란스러운 표정이 역력하며, 침수된 주변 공간을 둘러보고 있다. 어두운 배경과 물에 잠긴 모습이 긴박하고 침울한 분위기를 조성한다.",침수 | 홍수 | 재난 | 물 | 절망 | 기택 | 송강호 | 지하 | 어두움 | 혼란 | 괴로움,"어두운 조명 아래, 물이 가득 찬 실내에서 기택(송강호)이 상반신만 드러낸 채 잠겨있다. 그의 얼굴은 물에 젖어 있으며, 매우 괴롭고 절망적인 표정을 짓고 있다. 주변에는 물에 잠긴 가구 또는 물품들이 어지럽게 흩어져 있어 침수된 공간임을 보여준다. 현재 상황에 대한 긴박하고 혼란스러운 분위기가 느껴진다. 제공된 음성 정보는 없다.",1:38:20,1:38:21
shot_766,이 THAT THEN,송강호(기택),물에 잠긴 어두운 지하 복도,송강호(기택)가 물에 잠긴 채 고통스러운 표정을 짓고 있다. 그는 물이 허리까지 차오른 어두운 복도에서 물건들을 헤치며 앞으로 나아간다.,"어두운 조명 아래, 송강호(기택)가 물에 잠겨 얼굴에 고통스러운 표정을 짓고 있다. 이어서 그는 물이 허리까지 차오른 어두운 복도를 힘들게 헤쳐 나간다. 복도 양옆으로는 물에 잠긴 벽이 보이며, 천장에는 형광등이 희미하게 켜져 있어 길게 뻗은 복도를 비춘다. 물 위에는 정체불명의 부유물들이 떠다니고 있다.",고통스럽고 절망적인 분위기,"물에 잠긴 어두운 공간에서 송강호(기택)가 고통스러운 표정으로 힘겹게 움직인다. 그는 침수된 지하 복도를 헤치며 앞으로 나아가고 있으며, 주변에는 물에 잠긴 물건들이 떠다니고 있다. 이는 절망적인 상황에 처한 인물의 고난을 보여준다.",침수 | 재난 | 지하 | 복도 | 송강호 | 고통 | 절망 | 물 | 어둠,"어두운 조명 아래, 송강호(기택)가 물에 잠겨 얼굴에 고통스러운 표정을 짓고 있다. 이어서 그는 물이 허리까지 차오른 어두운 복도를 힘들게 헤쳐 나간다. 복도 양옆으로는 물에 잠긴 벽이 보이며, 천장에는 형광등이 희미하게 켜져 있어 길게 뻗은 복도를 비춘다. 물 위에는 정체불명의 부유물들이 떠다니고 있다. 조용하며, 어떠한 소리도 명확히 들리지 않는 고통스럽고 절망적인 분위기 속에서, 송강호(기택)는 침수된 지하 복도를 헤치며 앞으로 나아가고 있으며, 주변에는 물에 잠긴 물건들이 떠다니고 있다. 이는 절망적인 상황에 처한 인물의 고난을 보여준다.",1:38:21,1:38:26
shot_767,,기택 (송강호),침수된 지하실 복도,"기택이 침수된 복도를 천천히 이동하고 있다. 수면 위로 머리와 등 일부만 보이며, 주변 물건들이 물에 잠겨 떠다니고 있다.","어두운 지하실 복도에 물이 무릎 높이 이상으로 차올라 있다. 화면 하단에 뿌옇게 일렁이는 물결이 보이고, 그 위로 기택(송강호)의 뒷모습이 어렴풋이 보인다. 기택은 물에 반쯤 잠긴 채 앞으로 나아가고 있다. 물속에는 액자, 상자 등 여러 물건들이 떠다니거나 잠겨 있다. 복도 천장에는 희미한 형광등 불빛이 여러 개 켜져 있어 물 표면에 반사되고 있다. 벽에는 지저분한 배선들이 늘어져 있다. 전반적으로 어둡고 칙칙한 색감이 지배적이다.",침울한,대규모 홍수 또는 침수로 인해 집이나 건물의 지하 공간이 완전히 잠긴 상황을 보여준다. 기택은 이러한 재난 속에서 필사적으로 무언가를 찾아 이동하거나 상황을 파악하려는 듯 보인다. 전반적으로 재난으로 인한 암울하고 절박한 상황이 강조된다.,침수 | 재난 | 지하실 | 송강호 | 기택 | 어두운 | 물 | 절망,"어두컴컴한 지하실 복도가 물에 잠겨 있다. 물은 무릎 높이 이상으로 차올랐고, 그 위로 액자를 비롯한 여러 가재도구들이 떠다니거나 잠겨 있다. 화면 하단은 뿌옇게 일렁이는 물결로 가득하며, 그 위로 기택(송강호)이 물에 반쯤 잠긴 채 앞으로 나아가고 있는 뒷모습이 보인다. 그는 주변을 둘러보며 천천히 발을 옮기고 있다. 복도 천장에는 희미한 형광등 여러 개가 켜져 있어 물 표면에 반사되어 빛을 내고 있다. 물결이 일렁이는 소리와 함께 웅웅거리는 저음의 배경음악이 들려 침울하고 절망적인 분위기를 더한다.",1:38:26,1:38:32
shot_768,아버지 아까 그 계획이 뭐예요 뭔 소리야 아까 그 계획이 있다고 하셨잖아요 어떡하실 거예요 거기 지하실,한 사람,물에 잠긴 어두운 복도,한 사람이 물이 찬 복도를 따라 몸을 낮춰 움직이고 있다 복도 바닥을 가득 채운 물 위로 희미한 빛이 반사되고 있다,"어둡고 좁은 복도가 물로 가득 차 있다. 복도 바닥 전체가 물에 잠겨 있으며, 물 위에는 희미한 불빛들이 반사되어 흔들린다. 복도 양쪽 벽에는 어두운 색상의 문들이 희미하게 보이며, 왼쪽 벽에는 액자가 물에 잠긴 채 놓여 있다. 한 사람이 복도 중앙에서 상반신만 드러낸 채 물속에 잠겨 앞으로 나아가고 있으며, 그의 모습은 어둠 속에 силуэт으로만 희미하게 보인다. 전체적으로 침침하고 습한 분위기이다.","음산하고, 긴장감 있으며, 고립된 분위기",물에 잠긴 어두운 복도에서 한 사람이 앞으로 나아가고 있는 상황을 보여준다. 주변의 침수된 환경과 어둠이 인물의 움직임에 대한 알 수 없는 위협감과 긴장감을 조성한다.,물에 잠긴 복도 | 어둠 | 미스터리 | 긴장감 | 폐쇄 공간 | 반사광 | 영화 장면,"어둡고 좁은 복도 전체가 발목 이상으로 보이는 물에 잠겨 있다. 복도의 깊숙한 곳에서 들어오는 희미한 빛이 수면 위로 길게 반사되며 흔들리는 모습을 보인다. 복도의 왼쪽 벽에는 액자 하나가 물에 반쯤 잠긴 채 놓여 있으며, 희미하게 글씨가 보인다. 화면 중앙에는 한 사람이 허리까지 물에 잠긴 채 몸을 숙여 앞으로 나아가고 있다. 그의 모습은 어둠과 물의 반사 때문에 불분명하며, 고립되고 음산한 분위기가 영상 전반에 흐른다.",1:38:32,1:38:34
